**************** bmn_run479211_raw Chamber 1 primary equalization *******************************

Chamber #1 preliminary channel offsets (average is 4162.954590)
   strip 27 time shift (left+right)/2 = 0.000000
   strip 28 time shift (left+right)/2 = 0.000000
   strip 29 time shift (left+right)/2 = 0.000000
   strip 30 time shift (left+right)/2 = 0.000000
   strip 31 time shift (left+right)/2 = 48.333252
**************** bmn_run479211_raw Chamber 36 primary equalization *******************************

Chamber #36 preliminary channel offsets (average is 5046.259277)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = 0.000000
   strip 2 time shift (left+right)/2 = 0.000000
   strip 3 time shift (left+right)/2 = 2.740723
   strip 4 time shift (left+right)/2 = -3.259277
   strip 5 time shift (left+right)/2 = 0.000000
   strip 6 time shift (left+right)/2 = 0.000000
   strip 7 time shift (left+right)/2 = 0.000000
   strip 8 time shift (left+right)/2 = 0.000000
   strip 9 time shift (left+right)/2 = 0.000000
   strip 10 time shift (left+right)/2 = 0.000000
   strip 11 time shift (left+right)/2 = -15.259277
   strip 12 time shift (left+right)/2 = -25.259277
   strip 13 time shift (left+right)/2 = 0.000000
   strip 14 time shift (left+right)/2 = 0.000000
   strip 15 time shift (left+right)/2 = 0.000000
   strip 16 time shift (left+right)/2 = 0.000000
   strip 17 time shift (left+right)/2 = 0.000000
   strip 18 time shift (left+right)/2 = 0.000000
   strip 19 time shift (left+right)/2 = 0.000000
   strip 20 time shift (left+right)/2 = -31.259277
   strip 21 time shift (left+right)/2 = 0.000000
   strip 22 time shift (left+right)/2 = 12.740723
   strip 23 time shift (left+right)/2 = 0.000000
   strip 24 time shift (left+right)/2 = 0.000000
   strip 25 time shift (left+right)/2 = 0.000000
   strip 26 time shift (left+right)/2 = 22.740723
   strip 27 time shift (left+right)/2 = 0.000000
   strip 28 time shift (left+right)/2 = 10.740723
   strip 29 time shift (left+right)/2 = 0.000000
   strip 30 time shift (left+right)/2 = 0.000000
   strip 31 time shift (left+right)/2 = 26.074219
**************** bmn_run479211_raw Chamber 37 primary equalization *******************************

Chamber #37 preliminary channel offsets (average is 8762.622070)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = 22.377930
   strip 2 time shift (left+right)/2 = -32.289062
   strip 3 time shift (left+right)/2 = 48.377930
   strip 4 time shift (left+right)/2 = 48.127930
   strip 5 time shift (left+right)/2 = -21.622070
   strip 6 time shift (left+right)/2 = -34.022461
   strip 7 time shift (left+right)/2 = -46.622070
   strip 8 time shift (left+right)/2 = 9.578125
   strip 9 time shift (left+right)/2 = -31.622070
   strip 10 time shift (left+right)/2 = 20.252930
   strip 11 time shift (left+right)/2 = -31.622070
   strip 12 time shift (left+right)/2 = 12.627930
   strip 13 time shift (left+right)/2 = -5.221680
   strip 14 time shift (left+right)/2 = -4.155273
   strip 15 time shift (left+right)/2 = 20.044922
   strip 16 time shift (left+right)/2 = -11.622070
   strip 17 time shift (left+right)/2 = 28.377930
   strip 18 time shift (left+right)/2 = 0.377930
   strip 19 time shift (left+right)/2 = 4.377930
   strip 20 time shift (left+right)/2 = -47.622070
   strip 21 time shift (left+right)/2 = 0.000000
   strip 22 time shift (left+right)/2 = 0.000000
   strip 23 time shift (left+right)/2 = 0.000000
   strip 24 time shift (left+right)/2 = 18.377930
   strip 25 time shift (left+right)/2 = 0.377930
   strip 26 time shift (left+right)/2 = 0.000000
   strip 27 time shift (left+right)/2 = 0.000000
   strip 28 time shift (left+right)/2 = 0.000000
   strip 29 time shift (left+right)/2 = 60.377930
   strip 30 time shift (left+right)/2 = 12.377930
   strip 31 time shift (left+right)/2 = -39.622070
**************** bmn_run479211_raw Chamber 38 primary equalization *******************************

Chamber #38 preliminary channel offsets (average is 660.142883)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = 0.000000
   strip 2 time shift (left+right)/2 = 0.000000
   strip 3 time shift (left+right)/2 = -33.142883
   strip 4 time shift (left+right)/2 = 0.857117
   strip 5 time shift (left+right)/2 = 12.857117
   strip 6 time shift (left+right)/2 = 0.000000
   strip 7 time shift (left+right)/2 = 0.000000
   strip 8 time shift (left+right)/2 = 12.857117
   strip 9 time shift (left+right)/2 = 38.857117
   strip 10 time shift (left+right)/2 = 0.000000
   strip 11 time shift (left+right)/2 = -23.142883
   strip 12 time shift (left+right)/2 = 24.857117
   strip 13 time shift (left+right)/2 = 12.857117
   strip 14 time shift (left+right)/2 = 0.000000
   strip 15 time shift (left+right)/2 = 0.000000
   strip 16 time shift (left+right)/2 = 0.000000
   strip 17 time shift (left+right)/2 = 0.000000
   strip 18 time shift (left+right)/2 = 0.000000
   strip 19 time shift (left+right)/2 = 0.000000
   strip 20 time shift (left+right)/2 = -21.142883
   strip 21 time shift (left+right)/2 = -21.142883
   strip 22 time shift (left+right)/2 = 0.000000
   strip 23 time shift (left+right)/2 = -31.142883
   strip 24 time shift (left+right)/2 = 0.000000
   strip 25 time shift (left+right)/2 = 0.000000
   strip 26 time shift (left+right)/2 = 0.000000
   strip 27 time shift (left+right)/2 = 0.000000
   strip 28 time shift (left+right)/2 = 0.000000
   strip 29 time shift (left+right)/2 = 24.857117
   strip 30 time shift (left+right)/2 = 12.857117
   strip 31 time shift (left+right)/2 = -11.142883
**************** bmn_run479211_raw Chamber 39 primary equalization *******************************

Chamber #39 preliminary channel offsets (average is 104.538460)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = 0.000000
   strip 2 time shift (left+right)/2 = 0.000000
   strip 3 time shift (left+right)/2 = 0.000000
   strip 4 time shift (left+right)/2 = 0.000000
   strip 5 time shift (left+right)/2 = 0.000000
   strip 6 time shift (left+right)/2 = 40.461540
   strip 7 time shift (left+right)/2 = 0.000000
   strip 8 time shift (left+right)/2 = 0.000000
   strip 9 time shift (left+right)/2 = 0.000000
   strip 10 time shift (left+right)/2 = 0.000000
   strip 11 time shift (left+right)/2 = 0.000000
   strip 12 time shift (left+right)/2 = 0.000000
   strip 13 time shift (left+right)/2 = 0.000000
   strip 14 time shift (left+right)/2 = -15.538460
   strip 15 time shift (left+right)/2 = 50.461540
   strip 16 time shift (left+right)/2 = -7.538460
   strip 17 time shift (left+right)/2 = -9.538460
   strip 18 time shift (left+right)/2 = -3.538460
   strip 19 time shift (left+right)/2 = 0.000000
   strip 20 time shift (left+right)/2 = 0.000000
   strip 21 time shift (left+right)/2 = 0.000000
   strip 22 time shift (left+right)/2 = -7.538460
   strip 23 time shift (left+right)/2 = -29.538460
   strip 24 time shift (left+right)/2 = 0.000000
   strip 25 time shift (left+right)/2 = 0.000000
   strip 26 time shift (left+right)/2 = -9.538460
   strip 27 time shift (left+right)/2 = -23.538460
   strip 28 time shift (left+right)/2 = 3.461540
   strip 29 time shift (left+right)/2 = 0.000000
   strip 30 time shift (left+right)/2 = 18.461540
   strip 31 time shift (left+right)/2 = -6.538460
**************** bmn_run479211_raw Chamber 40 primary equalization *******************************

Chamber #40 preliminary channel offsets (average is 1850.000000)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = 35.000000
   strip 2 time shift (left+right)/2 = 0.000000
   strip 3 time shift (left+right)/2 = 0.000000
   strip 4 time shift (left+right)/2 = -11.000000
   strip 5 time shift (left+right)/2 = 0.000000
   strip 6 time shift (left+right)/2 = 15.000000
   strip 7 time shift (left+right)/2 = 0.000000
   strip 8 time shift (left+right)/2 = 0.000000
   strip 9 time shift (left+right)/2 = 0.000000
   strip 10 time shift (left+right)/2 = 0.000000
   strip 11 time shift (left+right)/2 = 45.000000
   strip 12 time shift (left+right)/2 = 0.000000
   strip 13 time shift (left+right)/2 = 0.000000
   strip 14 time shift (left+right)/2 = -39.000000
   strip 15 time shift (left+right)/2 = 7.000000
   strip 16 time shift (left+right)/2 = 7.000000
   strip 17 time shift (left+right)/2 = -49.000000
   strip 18 time shift (left+right)/2 = 0.000000
   strip 19 time shift (left+right)/2 = 0.000000
   strip 20 time shift (left+right)/2 = 0.000000
   strip 21 time shift (left+right)/2 = 0.000000
   strip 22 time shift (left+right)/2 = 0.000000
   strip 23 time shift (left+right)/2 = 0.000000
   strip 24 time shift (left+right)/2 = 0.000000
   strip 25 time shift (left+right)/2 = 0.000000
   strip 26 time shift (left+right)/2 = 0.000000
   strip 27 time shift (left+right)/2 = 0.000000
   strip 28 time shift (left+right)/2 = 0.000000
   strip 29 time shift (left+right)/2 = 0.000000
   strip 30 time shift (left+right)/2 = 7.000000
   strip 31 time shift (left+right)/2 = -17.000000
**************** bmn_run479211_raw Chamber 41 primary equalization *******************************

Chamber #41 preliminary channel offsets (average is 3922.800049)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = 0.000000
   strip 2 time shift (left+right)/2 = -3.800049
   strip 3 time shift (left+right)/2 = 0.000000
   strip 4 time shift (left+right)/2 = 0.000000
   strip 5 time shift (left+right)/2 = 0.000000
   strip 6 time shift (left+right)/2 = 0.000000
   strip 7 time shift (left+right)/2 = 0.000000
   strip 8 time shift (left+right)/2 = 0.000000
   strip 9 time shift (left+right)/2 = 0.000000
   strip 10 time shift (left+right)/2 = 0.000000
   strip 11 time shift (left+right)/2 = 28.199951
   strip 12 time shift (left+right)/2 = 0.000000
   strip 13 time shift (left+right)/2 = 26.199951
   strip 14 time shift (left+right)/2 = -5.800049
   strip 15 time shift (left+right)/2 = 0.000000
   strip 16 time shift (left+right)/2 = 0.000000
   strip 17 time shift (left+right)/2 = 42.199951
   strip 18 time shift (left+right)/2 = -39.800049
   strip 19 time shift (left+right)/2 = -27.800049
   strip 20 time shift (left+right)/2 = 0.000000
   strip 21 time shift (left+right)/2 = -49.800049
   strip 22 time shift (left+right)/2 = 0.000000
   strip 23 time shift (left+right)/2 = 0.000000
   strip 24 time shift (left+right)/2 = 0.000000
   strip 25 time shift (left+right)/2 = 0.000000
   strip 26 time shift (left+right)/2 = 0.000000
   strip 27 time shift (left+right)/2 = 0.000000
   strip 28 time shift (left+right)/2 = 0.000000
   strip 29 time shift (left+right)/2 = 0.000000
   strip 30 time shift (left+right)/2 = 36.199951
   strip 31 time shift (left+right)/2 = -5.800049
**************** bmn_run479211_raw Chamber 42 primary equalization *******************************

Chamber #42 preliminary channel offsets (average is 2909.571533)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = 0.000000
   strip 2 time shift (left+right)/2 = 0.000000
   strip 3 time shift (left+right)/2 = 0.000000
   strip 4 time shift (left+right)/2 = 0.000000
   strip 5 time shift (left+right)/2 = -0.571533
   strip 6 time shift (left+right)/2 = -8.571533
   strip 7 time shift (left+right)/2 = 0.000000
   strip 8 time shift (left+right)/2 = 0.000000
   strip 9 time shift (left+right)/2 = 0.000000
   strip 10 time shift (left+right)/2 = 0.000000
   strip 11 time shift (left+right)/2 = 0.000000
   strip 12 time shift (left+right)/2 = 0.000000
   strip 13 time shift (left+right)/2 = 0.000000
   strip 14 time shift (left+right)/2 = 0.000000
   strip 15 time shift (left+right)/2 = -0.571533
   strip 16 time shift (left+right)/2 = -12.571533
   strip 17 time shift (left+right)/2 = -4.571533
   strip 18 time shift (left+right)/2 = -4.571533
   strip 19 time shift (left+right)/2 = 0.000000
   strip 20 time shift (left+right)/2 = 0.000000
   strip 21 time shift (left+right)/2 = -0.571533
   strip 22 time shift (left+right)/2 = 0.000000
   strip 23 time shift (left+right)/2 = -28.571533
   strip 24 time shift (left+right)/2 = 53.428467
   strip 25 time shift (left+right)/2 = 33.428467
   strip 26 time shift (left+right)/2 = 11.428467
   strip 27 time shift (left+right)/2 = -0.571533
   strip 28 time shift (left+right)/2 = 0.000000
   strip 29 time shift (left+right)/2 = 0.000000
   strip 30 time shift (left+right)/2 = -40.571533
   strip 31 time shift (left+right)/2 = 3.428467
**************** bmn_run479211_raw Chamber 43 primary equalization *******************************

Chamber #43 preliminary channel offsets (average is 9324.513672)
   strip 0 time shift (left+right)/2 = 10.041992
   strip 1 time shift (left+right)/2 = -3.513672
   strip 2 time shift (left+right)/2 = 65.153320
   strip 3 time shift (left+right)/2 = -22.180664
   strip 4 time shift (left+right)/2 = -40.846680
   strip 5 time shift (left+right)/2 = -19.513672
   strip 6 time shift (left+right)/2 = 14.486328
   strip 7 time shift (left+right)/2 = -7.513672
   strip 8 time shift (left+right)/2 = -25.513672
   strip 9 time shift (left+right)/2 = -19.513672
   strip 10 time shift (left+right)/2 = 22.486328
   strip 11 time shift (left+right)/2 = -37.513672
   strip 12 time shift (left+right)/2 = -45.513672
   strip 13 time shift (left+right)/2 = 36.486328
   strip 14 time shift (left+right)/2 = 42.486328
   strip 15 time shift (left+right)/2 = 30.486328
**************** bmn_run479211_raw Chamber 44 primary equalization *******************************

Chamber #44 preliminary channel offsets (average is 6176.848633)
   strip 0 time shift (left+right)/2 = 5.008301
   strip 1 time shift (left+right)/2 = 80.151367
   strip 2 time shift (left+right)/2 = 29.351562
   strip 3 time shift (left+right)/2 = -17.848633
   strip 4 time shift (left+right)/2 = -18.848633
   strip 5 time shift (left+right)/2 = -25.848633
   strip 6 time shift (left+right)/2 = -13.848633
   strip 7 time shift (left+right)/2 = 8.151367
   strip 8 time shift (left+right)/2 = -23.848633
   strip 9 time shift (left+right)/2 = -15.848633
   strip 10 time shift (left+right)/2 = 20.151367
   strip 11 time shift (left+right)/2 = 14.151367
   strip 12 time shift (left+right)/2 = 0.000000
   strip 13 time shift (left+right)/2 = 2.151367
   strip 14 time shift (left+right)/2 = -23.848633
   strip 15 time shift (left+right)/2 = -19.182129
**************** bmn_run479211_raw Chamber 45 primary equalization *******************************

Chamber #45 preliminary channel offsets (average is 6995.954590)
   strip 0 time shift (left+right)/2 = 27.992676
   strip 1 time shift (left+right)/2 = 29.045410
   strip 2 time shift (left+right)/2 = -21.621094
   strip 3 time shift (left+right)/2 = -18.954590
   strip 4 time shift (left+right)/2 = 11.445312
   strip 5 time shift (left+right)/2 = -13.954590
   strip 6 time shift (left+right)/2 = -20.954590
   strip 7 time shift (left+right)/2 = 43.045410
   strip 8 time shift (left+right)/2 = -26.954590
   strip 9 time shift (left+right)/2 = 7.045410
   strip 10 time shift (left+right)/2 = -22.954590
   strip 11 time shift (left+right)/2 = -6.954590
   strip 12 time shift (left+right)/2 = 66.474121
   strip 13 time shift (left+right)/2 = -24.954590
   strip 14 time shift (left+right)/2 = -9.454590
   strip 15 time shift (left+right)/2 = -18.288086
**************** bmn_run479211_raw Chamber 46 primary equalization *******************************

Chamber #46 preliminary channel offsets (average is 8959.866211)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = -22.866211
   strip 2 time shift (left+right)/2 = -2.866211
   strip 3 time shift (left+right)/2 = -30.866211
   strip 4 time shift (left+right)/2 = -25.866211
   strip 5 time shift (left+right)/2 = 31.133789
   strip 6 time shift (left+right)/2 = 27.133789
   strip 7 time shift (left+right)/2 = -30.866211
   strip 8 time shift (left+right)/2 = -22.866211
   strip 9 time shift (left+right)/2 = -26.866211
   strip 10 time shift (left+right)/2 = 31.133789
   strip 11 time shift (left+right)/2 = -26.866211
   strip 12 time shift (left+right)/2 = 39.133789
   strip 13 time shift (left+right)/2 = -28.866211
   strip 14 time shift (left+right)/2 = 27.133789
   strip 15 time shift (left+right)/2 = 63.133789
**************** bmn_run479211_raw Chamber 47 primary equalization *******************************

Chamber #47 preliminary channel offsets (average is 558.285706)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = -13.285706
   strip 2 time shift (left+right)/2 = -9.285706
   strip 3 time shift (left+right)/2 = -31.285706
   strip 4 time shift (left+right)/2 = 18.714294
   strip 5 time shift (left+right)/2 = 30.714294
   strip 6 time shift (left+right)/2 = 26.714294
   strip 7 time shift (left+right)/2 = 0.000000
   strip 8 time shift (left+right)/2 = -7.285706
   strip 9 time shift (left+right)/2 = -29.285706
   strip 10 time shift (left+right)/2 = -17.285706
   strip 11 time shift (left+right)/2 = 48.714294
   strip 12 time shift (left+right)/2 = 26.714294
   strip 13 time shift (left+right)/2 = 4.714294
   strip 14 time shift (left+right)/2 = -27.285706
   strip 15 time shift (left+right)/2 = -21.285706
**************** bmn_run479211_raw Chamber 48 primary equalization *******************************

Chamber #48 preliminary channel offsets (average is 1826.946411)
   strip 0 time shift (left+right)/2 = -45.946411
   strip 1 time shift (left+right)/2 = 2.053589
   strip 2 time shift (left+right)/2 = 12.053589
   strip 3 time shift (left+right)/2 = 6.053589
   strip 4 time shift (left+right)/2 = -43.946411
   strip 5 time shift (left+right)/2 = 0.000000
   strip 6 time shift (left+right)/2 = 56.053589
   strip 7 time shift (left+right)/2 = -21.946411
   strip 8 time shift (left+right)/2 = -17.946411
   strip 9 time shift (left+right)/2 = 66.053589
   strip 10 time shift (left+right)/2 = -23.946411
   strip 11 time shift (left+right)/2 = -13.946411
   strip 12 time shift (left+right)/2 = -39.946411
   strip 13 time shift (left+right)/2 = 58.053589
   strip 14 time shift (left+right)/2 = 0.000000
   strip 15 time shift (left+right)/2 = 7.303589
**************** bmn_run479211_raw Chamber 49 primary equalization *******************************

Chamber #49 preliminary channel offsets (average is 9341.030273)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = -0.030273
   strip 2 time shift (left+right)/2 = 0.000000
   strip 3 time shift (left+right)/2 = 18.969727
   strip 4 time shift (left+right)/2 = 13.863281
   strip 5 time shift (left+right)/2 = 4.769531
   strip 6 time shift (left+right)/2 = 0.000000
   strip 7 time shift (left+right)/2 = -42.030273
   strip 8 time shift (left+right)/2 = -29.629883
   strip 9 time shift (left+right)/2 = 11.969727
   strip 10 time shift (left+right)/2 = 33.969727
   strip 11 time shift (left+right)/2 = -4.030273
   strip 12 time shift (left+right)/2 = 12.176758
   strip 13 time shift (left+right)/2 = 24.030273
   strip 14 time shift (left+right)/2 = -44.030273
   strip 15 time shift (left+right)/2 = 0.000000
**************** bmn_run479211_raw Chamber 50 primary equalization *******************************

Chamber #50 preliminary channel offsets (average is 3528.575928)
   strip 0 time shift (left+right)/2 = -3.909180
   strip 1 time shift (left+right)/2 = 19.090820
   strip 2 time shift (left+right)/2 = 46.424072
   strip 3 time shift (left+right)/2 = 0.000000
   strip 4 time shift (left+right)/2 = 0.000000
   strip 5 time shift (left+right)/2 = 14.424072
   strip 6 time shift (left+right)/2 = 50.424072
   strip 7 time shift (left+right)/2 = 0.000000
   strip 8 time shift (left+right)/2 = -5.575928
   strip 9 time shift (left+right)/2 = -55.575928
   strip 10 time shift (left+right)/2 = 0.000000
   strip 11 time shift (left+right)/2 = 0.000000
   strip 12 time shift (left+right)/2 = -35.575928
   strip 13 time shift (left+right)/2 = -27.575928
   strip 14 time shift (left+right)/2 = 10.424072
   strip 15 time shift (left+right)/2 = -12.575928
**************** bmn_run479211_raw Chamber 51 primary equalization *******************************

Chamber #51 preliminary channel offsets (average is 8140.928223)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = 0.000000
   strip 2 time shift (left+right)/2 = 0.000000
   strip 3 time shift (left+right)/2 = 0.000000
   strip 4 time shift (left+right)/2 = 35.214844
   strip 5 time shift (left+right)/2 = -11.928223
   strip 6 time shift (left+right)/2 = -5.928223
   strip 7 time shift (left+right)/2 = -17.928223
   strip 8 time shift (left+right)/2 = -19.928223
   strip 9 time shift (left+right)/2 = 66.071777
   strip 10 time shift (left+right)/2 = -1.928223
   strip 11 time shift (left+right)/2 = -7.928223
   strip 12 time shift (left+right)/2 = -19.928223
   strip 13 time shift (left+right)/2 = -5.928223
   strip 14 time shift (left+right)/2 = -5.928223
   strip 15 time shift (left+right)/2 = -3.928223
**************** bmn_run479211_raw Chamber 52 primary equalization *******************************

Chamber #52 preliminary channel offsets (average is 9464.203125)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = 0.000000
   strip 2 time shift (left+right)/2 = 0.000000
   strip 3 time shift (left+right)/2 = 0.000000
   strip 4 time shift (left+right)/2 = 0.000000
   strip 5 time shift (left+right)/2 = 20.796875
   strip 6 time shift (left+right)/2 = 39.796875
   strip 7 time shift (left+right)/2 = 0.000000
   strip 8 time shift (left+right)/2 = 0.000000
   strip 9 time shift (left+right)/2 = 0.000000
   strip 10 time shift (left+right)/2 = 0.000000
   strip 11 time shift (left+right)/2 = -47.203125
   strip 12 time shift (left+right)/2 = 0.000000
   strip 13 time shift (left+right)/2 = 0.000000
   strip 14 time shift (left+right)/2 = 0.000000
   strip 15 time shift (left+right)/2 = 40.796875
   strip 16 time shift (left+right)/2 = -28.631836
   strip 17 time shift (left+right)/2 = 12.796875
   strip 18 time shift (left+right)/2 = 0.000000
   strip 19 time shift (left+right)/2 = 24.796875
   strip 20 time shift (left+right)/2 = 60.796875
   strip 21 time shift (left+right)/2 = 4.796875
   strip 22 time shift (left+right)/2 = -39.203125
   strip 23 time shift (left+right)/2 = 64.796875
   strip 24 time shift (left+right)/2 = 0.463867
   strip 25 time shift (left+right)/2 = 8.796875
   strip 26 time shift (left+right)/2 = -28.060547
   strip 27 time shift (left+right)/2 = -36.657227
   strip 28 time shift (left+right)/2 = -25.203125
   strip 29 time shift (left+right)/2 = -28.002930
   strip 30 time shift (left+right)/2 = -30.475586
   strip 31 time shift (left+right)/2 = -15.203125
**************** bmn_run479211_raw Chamber 53 primary equalization *******************************

Chamber #53 preliminary channel offsets (average is 7703.000000)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = 0.000000
   strip 2 time shift (left+right)/2 = 0.000000
   strip 3 time shift (left+right)/2 = 0.000000
   strip 4 time shift (left+right)/2 = 0.000000
   strip 5 time shift (left+right)/2 = 0.000000
   strip 6 time shift (left+right)/2 = 0.000000
   strip 7 time shift (left+right)/2 = -32.000000
   strip 8 time shift (left+right)/2 = 0.000000
   strip 9 time shift (left+right)/2 = -14.000000
   strip 10 time shift (left+right)/2 = 0.000000
   strip 11 time shift (left+right)/2 = 0.000000
   strip 12 time shift (left+right)/2 = -2.000000
   strip 13 time shift (left+right)/2 = 0.000000
   strip 14 time shift (left+right)/2 = 0.000000
   strip 15 time shift (left+right)/2 = 16.000000
   strip 16 time shift (left+right)/2 = 0.000000
   strip 17 time shift (left+right)/2 = 0.000000
   strip 18 time shift (left+right)/2 = 0.000000
   strip 19 time shift (left+right)/2 = 0.000000
   strip 20 time shift (left+right)/2 = 74.000000
   strip 21 time shift (left+right)/2 = 64.000000
   strip 22 time shift (left+right)/2 = -28.000000
   strip 23 time shift (left+right)/2 = 8.000000
   strip 24 time shift (left+right)/2 = -18.000000
   strip 25 time shift (left+right)/2 = -12.000000
   strip 26 time shift (left+right)/2 = 12.000000
   strip 27 time shift (left+right)/2 = 0.000000
   strip 28 time shift (left+right)/2 = -32.000000
   strip 29 time shift (left+right)/2 = 0.000000
   strip 30 time shift (left+right)/2 = -30.000000
   strip 31 time shift (left+right)/2 = -6.000000
**************** bmn_run479211_raw Chamber 54 primary equalization *******************************

Chamber #54 preliminary channel offsets (average is 9668.975586)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = 41.024414
   strip 2 time shift (left+right)/2 = -21.975586
   strip 3 time shift (left+right)/2 = -6.975586
   strip 4 time shift (left+right)/2 = 11.024414
   strip 5 time shift (left+right)/2 = 10.024414
   strip 6 time shift (left+right)/2 = 10.024414
   strip 7 time shift (left+right)/2 = 0.024414
   strip 8 time shift (left+right)/2 = -9.975586
   strip 9 time shift (left+right)/2 = 42.024414
   strip 10 time shift (left+right)/2 = 0.000000
   strip 11 time shift (left+right)/2 = -25.975586
   strip 12 time shift (left+right)/2 = -35.975586
   strip 13 time shift (left+right)/2 = 10.691406
   strip 14 time shift (left+right)/2 = -25.975586
   strip 15 time shift (left+right)/2 = 2.024414
**************** bmn_run479211_raw Chamber 55 primary equalization *******************************

Chamber #55 preliminary channel offsets (average is 1353.622314)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = 25.377686
   strip 2 time shift (left+right)/2 = -20.622314
   strip 3 time shift (left+right)/2 = -30.622314
   strip 4 time shift (left+right)/2 = -26.622314
   strip 5 time shift (left+right)/2 = -23.622314
   strip 6 time shift (left+right)/2 = 25.377686
   strip 7 time shift (left+right)/2 = -32.622314
   strip 8 time shift (left+right)/2 = -8.622314
   strip 9 time shift (left+right)/2 = -4.622314
   strip 10 time shift (left+right)/2 = 18.377686
   strip 11 time shift (left+right)/2 = -12.622314
   strip 12 time shift (left+right)/2 = 83.377686
   strip 13 time shift (left+right)/2 = 28.711060
   strip 14 time shift (left+right)/2 = -32.622314
   strip 15 time shift (left+right)/2 = 11.377686
**************** bmn_run479211_raw Chamber 56 primary equalization *******************************

Chamber #56 preliminary channel offsets (average is 4019.894531)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = 57.677002
   strip 2 time shift (left+right)/2 = 10.105469
   strip 3 time shift (left+right)/2 = 47.905518
   strip 4 time shift (left+right)/2 = -44.894531
   strip 5 time shift (left+right)/2 = -20.894531
   strip 6 time shift (left+right)/2 = 27.105469
   strip 7 time shift (left+right)/2 = -0.894531
   strip 8 time shift (left+right)/2 = 14.355469
   strip 9 time shift (left+right)/2 = -38.894531
   strip 10 time shift (left+right)/2 = -35.894531
   strip 11 time shift (left+right)/2 = -7.894531
   strip 12 time shift (left+right)/2 = -33.894531
   strip 13 time shift (left+right)/2 = 0.000000
   strip 14 time shift (left+right)/2 = 19.677002
   strip 15 time shift (left+right)/2 = 6.438721
**************** bmn_run479211_raw Chamber 57 primary equalization *******************************

Chamber #57 preliminary channel offsets (average is 3259.933350)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = 33.066650
   strip 2 time shift (left+right)/2 = -2.933350
   strip 3 time shift (left+right)/2 = 15.066650
   strip 4 time shift (left+right)/2 = -20.933350
   strip 5 time shift (left+right)/2 = 33.066650
   strip 6 time shift (left+right)/2 = -22.933350
   strip 7 time shift (left+right)/2 = 39.066650
   strip 8 time shift (left+right)/2 = 19.066650
   strip 9 time shift (left+right)/2 = -18.933350
   strip 10 time shift (left+right)/2 = -18.933350
   strip 11 time shift (left+right)/2 = -8.933350
   strip 12 time shift (left+right)/2 = -10.933350
   strip 13 time shift (left+right)/2 = -6.933350
   strip 14 time shift (left+right)/2 = -6.933350
   strip 15 time shift (left+right)/2 = -20.933350
**************** bmn_run479211_raw Chamber 58 primary equalization *******************************

Chamber #58 preliminary channel offsets (average is 0.000000)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = 0.000000
   strip 2 time shift (left+right)/2 = 0.000000
   strip 3 time shift (left+right)/2 = 0.000000
   strip 4 time shift (left+right)/2 = 0.000000
   strip 5 time shift (left+right)/2 = 0.000000
   strip 6 time shift (left+right)/2 = 0.000000
   strip 7 time shift (left+right)/2 = 0.000000
   strip 8 time shift (left+right)/2 = 0.000000
   strip 9 time shift (left+right)/2 = 0.000000
   strip 10 time shift (left+right)/2 = 0.000000
   strip 11 time shift (left+right)/2 = 0.000000
   strip 12 time shift (left+right)/2 = 0.000000
   strip 13 time shift (left+right)/2 = 0.000000
   strip 14 time shift (left+right)/2 = 0.000000
   strip 15 time shift (left+right)/2 = 0.000000
**************** bmn_run479211_raw Chamber 59 primary equalization *******************************

Chamber #59 preliminary channel offsets (average is 289.307678)
   strip 0 time shift (left+right)/2 = 0.000000
   strip 1 time shift (left+right)/2 = -20.307678
   strip 2 time shift (left+right)/2 = 5.692322
   strip 3 time shift (left+right)/2 = 45.692322
   strip 4 time shift (left+right)/2 = -34.307678
   strip 5 time shift (left+right)/2 = -18.307678
